step,x,y,z,energy
0,0.0,0.0,0.0,0.9689563159136628
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.8444023072436464
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.30606389098711223
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-2.088883497711355
4,4.444444444444445,4.444444444444445,4.444444444444445,1.2734363089342362
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.8489796919920342
6,6.666666666666667,6.666666666666667,6.666666666666667,0.35457375188124873
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.4671483547622595
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.5259514889391633
9,10.0,10.0,10.0,0.7543177242910585
