step,x,y,z,energy
0,0.0,0.0,0.0,-0.08818231934254145
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.570922730501575
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.5748277888966713
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1746109837956416
4,4.444444444444445,4.444444444444445,4.444444444444445,0.3996115821277861
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.0292565695641436
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.47201691292844794
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.7965275287775453
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.5004133091667526
9,10.0,10.0,10.0,1.400736529976728
