step,x,y,z,energy
0,0.0,0.0,0.0,0.6823410944730683
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.2473547520570281
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.16768971325914653
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.26720228121306716
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6219206527075427
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.4851718028851999
6,6.666666666666667,6.666666666666667,6.666666666666667,1.2900007998676066
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.3196644279122445
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.6983851624826986
9,10.0,10.0,10.0,0.9392851122242697
