step,x,y,z,energy
0,0.0,0.0,0.0,-1.651335869516694
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.7838604647977065
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.1513110633481682
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.19451063192491358
4,4.444444444444445,4.444444444444445,4.444444444444445,0.28016975170628833
5,5.555555555555555,5.555555555555555,5.555555555555555,1.103961236193698
6,6.666666666666667,6.666666666666667,6.666666666666667,1.1538750402346967
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.9434272262431881
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.4469911950400558
9,10.0,10.0,10.0,1.1721024759794596
