step,x,y,z,energy
0,0.0,0.0,0.0,-0.8506065962425906
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.27356194579425774
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.21004722430736017
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.0288346793222
4,4.444444444444445,4.444444444444445,4.444444444444445,1.058127049431329
5,5.555555555555555,5.555555555555555,5.555555555555555,1.3441839177675508
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.207235156214532
7,7.777777777777779,7.777777777777779,7.777777777777779,0.2069242785181121
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.9056884608677244
9,10.0,10.0,10.0,0.9424881922288832
