step,x,y,z,energy
0,0.0,0.0,0.0,1.3197363872767631
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.36248942976568727
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.5808911898941094
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.36103738554185266
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.053410567744159476
5,5.555555555555555,5.555555555555555,5.555555555555555,0.5099514836865513
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.1619886626024405
7,7.777777777777779,7.777777777777779,7.777777777777779,-2.5147963573566114
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.3116152490615646
9,10.0,10.0,10.0,2.810792364143209
