step,x,y,z,energy
0,0.0,0.0,0.0,-1.2731948730022113
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.25991855550110027
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.3901092334203122
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.08733763074875538
4,4.444444444444445,4.444444444444445,4.444444444444445,0.1113181639727385
5,5.555555555555555,5.555555555555555,5.555555555555555,0.22320005131266082
6,6.666666666666667,6.666666666666667,6.666666666666667,1.143706265621805
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.9696915853455506
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.11796114931402096
9,10.0,10.0,10.0,-1.6908254506110794
