step,x,y,z,energy
0,0.0,0.0,0.0,1.8583639941489154
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.0883056057612959
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.9103518464622846
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.035152078581168
4,4.444444444444445,4.444444444444445,4.444444444444445,1.999726855946821
5,5.555555555555555,5.555555555555555,5.555555555555555,0.08576911853930763
6,6.666666666666667,6.666666666666667,6.666666666666667,0.8483629479415383
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7917360921923232
8,8.88888888888889,8.88888888888889,8.88888888888889,1.2646192029024685
9,10.0,10.0,10.0,0.34020589345294117
