step,x,y,z,energy
0,0.0,0.0,0.0,-0.4264577057285865
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.3875558303446947
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.5303569788810496
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.5276340666903794
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.3974549190639585
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.3483530203783434
6,6.666666666666667,6.666666666666667,6.666666666666667,0.6728572315373641
7,7.777777777777779,7.777777777777779,7.777777777777779,0.7267626410726918
8,8.88888888888889,8.88888888888889,8.88888888888889,0.23819251712352157
9,10.0,10.0,10.0,0.9218239916922749
