step,x,y,z,energy
0,0.0,0.0,0.0,0.028313056685008334
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.20040484856651786
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.23370450390978073
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.6546628881109756
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6208688575543644
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.35906669360381804
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.6989572529384619
7,7.777777777777779,7.777777777777779,7.777777777777779,0.2313838003713851
8,8.88888888888889,8.88888888888889,8.88888888888889,0.7654884520943325
9,10.0,10.0,10.0,-1.0995549224871342
