step,x,y,z,energy
0,0.0,0.0,0.0,0.18685466530963313
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1493363096502507
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.3181003733471994
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.2779773169381026
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2662515000744916
5,5.555555555555555,5.555555555555555,5.555555555555555,2.463049370810829
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.5478151992188154
7,7.777777777777779,7.777777777777779,7.777777777777779,0.9074310379772114
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.7979639645098127
9,10.0,10.0,10.0,-0.6876064764342096
