step,x,y,z,energy
0,0.0,0.0,0.0,-0.838118796003275
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.0456118935813191
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.22966813088599555
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.12084913245125925
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.25464686431391054
5,5.555555555555555,5.555555555555555,5.555555555555555,0.28270440373566735
6,6.666666666666667,6.666666666666667,6.666666666666667,-2.6435745500018384
7,7.777777777777779,7.777777777777779,7.777777777777779,1.1008676138852567
8,8.88888888888889,8.88888888888889,8.88888888888889,-2.2236246203256105
9,10.0,10.0,10.0,-0.0900897370475755
