step,x,y,z,energy
0,0.0,0.0,0.0,1.4193130213450418
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.0787111731706869
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.3179781467372616
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.4393135212027512
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6210011057031191
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.7861055470796848
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.01527833849350377
7,7.777777777777779,7.777777777777779,7.777777777777779,0.265216999570845
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.601223206449995
9,10.0,10.0,10.0,0.5729713416181691
