step,x,y,z,energy
0,0.0,0.0,0.0,1.175396331167614
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.5397315240247744
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.09851939538998389
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.25945916477756986
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.2390734768872668
5,5.555555555555555,5.555555555555555,5.555555555555555,1.7457637506637338
6,6.666666666666667,6.666666666666667,6.666666666666667,1.1523179953191074
7,7.777777777777779,7.777777777777779,7.777777777777779,2.0694732235668436
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.6184802153061462
9,10.0,10.0,10.0,-0.024026675049631175
