step,x,y,z,energy
0,0.0,0.0,0.0,1.1618699282422338
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.2056135073539221
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.3599745331881203
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.734852007859426
4,4.444444444444445,4.444444444444445,4.444444444444445,0.9944045798239869
5,5.555555555555555,5.555555555555555,5.555555555555555,1.0163837887322342
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.7500533491057719
7,7.777777777777779,7.777777777777779,7.777777777777779,0.250662763995048
8,8.88888888888889,8.88888888888889,8.88888888888889,0.9079154408394502
9,10.0,10.0,10.0,0.5964543946564654
