step,x,y,z,energy
0,0.0,0.0,0.0,0.14172631221385132
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5691252571780115
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.581996055327776
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.3182239876372646
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.7434508395997702
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.1218175376340842
6,6.666666666666667,6.666666666666667,6.666666666666667,0.3072465307165039
7,7.777777777777779,7.777777777777779,7.777777777777779,1.0207807920346672
8,8.88888888888889,8.88888888888889,8.88888888888889,0.32556208616119925
9,10.0,10.0,10.0,0.32272549967716674
