step,x,y,z,energy
0,0.0,0.0,0.0,-2.063302395843899
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1981646514131434
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.4115509237014594
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1636215770507057
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.06890677552964099
5,5.555555555555555,5.555555555555555,5.555555555555555,1.6012353447148013
6,6.666666666666667,6.666666666666667,6.666666666666667,0.1198216753309587
7,7.777777777777779,7.777777777777779,7.777777777777779,2.645672860719431
8,8.88888888888889,8.88888888888889,8.88888888888889,2.192704046818479
9,10.0,10.0,10.0,-1.1908068517694643
