step,x,y,z,energy
0,0.0,0.0,0.0,0.9925014766712766
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.674008480068901
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.4446484848347816
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.07158611996154311
4,4.444444444444445,4.444444444444445,4.444444444444445,1.9214955393721747
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.1333551933985918
6,6.666666666666667,6.666666666666667,6.666666666666667,0.2595300000401902
7,7.777777777777779,7.777777777777779,7.777777777777779,0.8531418803684109
8,8.88888888888889,8.88888888888889,8.88888888888889,1.752149499255277
9,10.0,10.0,10.0,-0.5423494102468681
