step,x,y,z,energy
0,0.0,0.0,0.0,-1.2031721324291036
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.2111510020651422
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.2499752394631117
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.5921231821458726
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.35557373758853933
5,5.555555555555555,5.555555555555555,5.555555555555555,0.2601923635790342
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.04319588467705335
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.5697776147169138
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.0094429467915282
9,10.0,10.0,10.0,-1.7165059988922233
