step,x,y,z,energy
0,0.0,0.0,0.0,1.2517689674415124
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.2603751516368015
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.3502652729328083
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.5062607594652119
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.7734870249122531
5,5.555555555555555,5.555555555555555,5.555555555555555,0.6511121744901207
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.6826084200770766
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.44234143652951496
8,8.88888888888889,8.88888888888889,8.88888888888889,0.4917660491120956
9,10.0,10.0,10.0,-0.9712584961926475
