step,x,y,z,energy
0,0.0,0.0,0.0,0.32997451294122365
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.45113184766585207
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.6127651592643071
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.16752747161147916
4,4.444444444444445,4.444444444444445,4.444444444444445,1.0431591553904045
5,5.555555555555555,5.555555555555555,5.555555555555555,1.1681417804830547
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.6728734102139817
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.6415998821268121
8,8.88888888888889,8.88888888888889,8.88888888888889,0.5237588138344906
9,10.0,10.0,10.0,0.4121680068322252
