step,x,y,z,energy
0,0.0,0.0,0.0,-0.18714274353247548
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5305581631834784
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.5171062218193485
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.8346757477264132
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.8064882229328494
5,5.555555555555555,5.555555555555555,5.555555555555555,-2.0079128091127076
6,6.666666666666667,6.666666666666667,6.666666666666667,0.8492001073083746
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.4137389116137794
8,8.88888888888889,8.88888888888889,8.88888888888889,1.633928754173088
9,10.0,10.0,10.0,0.7192064118499402
