step,x,y,z,energy
0,0.0,0.0,0.0,-1.4557571398511429
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.43988145616032737
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.8646633337296132
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.6110286009221162
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.7644482979675846
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.2996905242895211
6,6.666666666666667,6.666666666666667,6.666666666666667,0.48905230578242764
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.47453206358681105
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.09295537336014657
9,10.0,10.0,10.0,1.8614930514883365
