step,x,y,z,energy
0,0.0,0.0,0.0,0.07659476738618262
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.263232086308262
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.6440156874621552
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.219344788716961
4,4.444444444444445,4.444444444444445,4.444444444444445,1.0160054864144719
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.8440678271077093
6,6.666666666666667,6.666666666666667,6.666666666666667,0.15742804749482125
7,7.777777777777779,7.777777777777779,7.777777777777779,1.9817609700611207
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.11862627240032429
9,10.0,10.0,10.0,0.6950678172668627
