step,x,y,z,energy
0,0.0,0.0,0.0,0.2305543292344485
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.65606612327996
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.8905244732329884
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.2490619131956342
4,4.444444444444445,4.444444444444445,4.444444444444445,0.4462485810432557
5,5.555555555555555,5.555555555555555,5.555555555555555,0.8914270658615714
6,6.666666666666667,6.666666666666667,6.666666666666667,0.47478135549916123
7,7.777777777777779,7.777777777777779,7.777777777777779,0.14050929072714732
8,8.88888888888889,8.88888888888889,8.88888888888889,1.5810218334201085
9,10.0,10.0,10.0,0.5676990650970148
