step,x,y,z,energy
0,0.0,0.0,0.0,-0.29099213607110047
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.9181313565203867
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.4493572254116573
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.683188923014999
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.4294729208869563
5,5.555555555555555,5.555555555555555,5.555555555555555,0.11851457035162372
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.5854321105175497
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.2936674372285346
8,8.88888888888889,8.88888888888889,8.88888888888889,1.9667049075102223
9,10.0,10.0,10.0,-1.6407050755178005
