step,x,y,z,energy
0,0.0,0.0,0.0,0.5284811372552775
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.518225434836841
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.16603891105997817
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.60543041385699
4,4.444444444444445,4.444444444444445,4.444444444444445,0.9342968235898702
5,5.555555555555555,5.555555555555555,5.555555555555555,0.9706417312138127
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.525254591716355
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.23811531769815827
8,8.88888888888889,8.88888888888889,8.88888888888889,0.7073923322152009
9,10.0,10.0,10.0,-0.8262219769372916
