step,x,y,z,energy
0,0.0,0.0,0.0,1.61604422812561
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.8087553876230807
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-2.2182273778187156
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.4211575152737687
4,4.444444444444445,4.444444444444445,4.444444444444445,0.17319588696548266
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.09370269248185464
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.8465915030589768
7,7.777777777777779,7.777777777777779,7.777777777777779,0.38614687783778684
8,8.88888888888889,8.88888888888889,8.88888888888889,1.6191565374326684
9,10.0,10.0,10.0,-1.3903994839561458
