step,x,y,z,energy
0,0.0,0.0,0.0,-0.5031221302636522
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.5536850844279158
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.8738089126686548
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.9629239762590697
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.48443018942684807
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.37537696632058537
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.6396770945262528
7,7.777777777777779,7.777777777777779,7.777777777777779,-2.9027632810406665
8,8.88888888888889,8.88888888888889,8.88888888888889,2.1505972737257975
9,10.0,10.0,10.0,-0.22103604474860283
