step,x,y,z,energy
0,0.0,0.0,0.0,-1.6536284000318895
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1864813108947959
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.16851869343626752
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.899623835985271
4,4.444444444444445,4.444444444444445,4.444444444444445,0.7574481223221018
5,5.555555555555555,5.555555555555555,5.555555555555555,0.6932985488184195
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.01305502590604875
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.06517275553274363
8,8.88888888888889,8.88888888888889,8.88888888888889,0.2940969885646508
9,10.0,10.0,10.0,0.06594680532741164
