step,x,y,z,energy
0,0.0,0.0,0.0,-0.3799336945320477
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.9752961847500066
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.9460328602197017
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.113305541290861
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.1810548414465212
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.5807775002286806
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.3027363101133025
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.6869942389230445
8,8.88888888888889,8.88888888888889,8.88888888888889,0.19118364641270058
9,10.0,10.0,10.0,0.8250050625645429
