step,x,y,z,energy
0,0.0,0.0,0.0,1.274212764288386
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.4190974173945802
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.5600456813898641
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.711752315989145
4,4.444444444444445,4.444444444444445,4.444444444444445,0.49676348224871975
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.55139839231982
6,6.666666666666667,6.666666666666667,6.666666666666667,0.9799371577010096
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.44709687376645885
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.38470138787975333
9,10.0,10.0,10.0,-0.536152982488587
