step,x,y,z,energy
0,0.0,0.0,0.0,-0.9895625439185982
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.4455596414891008
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.4557334255970552
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.03445090505934594
4,4.444444444444445,4.444444444444445,4.444444444444445,0.806205735943017
5,5.555555555555555,5.555555555555555,5.555555555555555,0.3420480252497272
6,6.666666666666667,6.666666666666667,6.666666666666667,1.302956338312684
7,7.777777777777779,7.777777777777779,7.777777777777779,0.39506204508292025
8,8.88888888888889,8.88888888888889,8.88888888888889,1.0699235827212512
9,10.0,10.0,10.0,-0.6250847623108245
