step,x,y,z,energy
0,0.0,0.0,0.0,0.33783082123512564
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8321841785041096
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.587466934756707
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.48372323086936564
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.5683915223968138
5,5.555555555555555,5.555555555555555,5.555555555555555,0.503331884416751
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.2724708180109187
7,7.777777777777779,7.777777777777779,7.777777777777779,0.29340374561262833
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.21543451905831185
9,10.0,10.0,10.0,0.47611660764740704
