step,x,y,z,energy
0,0.0,0.0,0.0,-0.7651988643830644
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.7940411463856135
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.092044500546298
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.6146078792228225
4,4.444444444444445,4.444444444444445,4.444444444444445,0.8068071456755421
5,5.555555555555555,5.555555555555555,5.555555555555555,0.5559351143159642
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.0740705677114971
7,7.777777777777779,7.777777777777779,7.777777777777779,1.4517727514364913
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.3301863894709154
9,10.0,10.0,10.0,1.761734439526
