step,x,y,z,energy
0,0.0,0.0,0.0,-0.6700402846298281
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.9454956517925128
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.25379861017695915
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.9348338311707511
4,4.444444444444445,4.444444444444445,4.444444444444445,1.2465472743578692
5,5.555555555555555,5.555555555555555,5.555555555555555,1.1725457278860734
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.17772182430910646
7,7.777777777777779,7.777777777777779,7.777777777777779,1.9998231611704644
8,8.88888888888889,8.88888888888889,8.88888888888889,1.738779730961835
9,10.0,10.0,10.0,0.764822264350106
