step,x,y,z,energy
0,0.0,0.0,0.0,-0.30137391855909285
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.5895898549535621
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.45251180804840746
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.1797904981347847
4,4.444444444444445,4.444444444444445,4.444444444444445,0.22609023184095434
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.8147872899378119
6,6.666666666666667,6.666666666666667,6.666666666666667,-2.221420216494895
7,7.777777777777779,7.777777777777779,7.777777777777779,0.4652302096048864
8,8.88888888888889,8.88888888888889,8.88888888888889,1.0378893881463052
9,10.0,10.0,10.0,-0.8124794704810094
