step,x,y,z,energy
0,0.0,0.0,0.0,0.5415402669893372
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.2937539178855968
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.9372260789366762
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.15087905754124079
4,4.444444444444445,4.444444444444445,4.444444444444445,0.5963555927683297
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.6155721064812344
6,6.666666666666667,6.666666666666667,6.666666666666667,2.4789570473091995
7,7.777777777777779,7.777777777777779,7.777777777777779,0.3889108862586235
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.18669761156412867
9,10.0,10.0,10.0,1.7199161124961717
