step,x,y,z,energy
0,0.0,0.0,0.0,-1.067853732740612
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.7265880443884767
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.5698665681468307
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.8099084578220376
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.16671380804898908
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.25826023676623844
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.3352249000254466
7,7.777777777777779,7.777777777777779,7.777777777777779,0.2527846836502213
8,8.88888888888889,8.88888888888889,8.88888888888889,3.3922990201789625
9,10.0,10.0,10.0,0.45864637012497195
