step,x,y,z,energy
0,0.0,0.0,0.0,-0.5221597109999959
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,2.077951410093958
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.3678075144594264
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.2210880710202388
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.38308371289341164
5,5.555555555555555,5.555555555555555,5.555555555555555,0.5193769830729006
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.5116306040855557
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.8329956699034889
8,8.88888888888889,8.88888888888889,8.88888888888889,-2.101629652618383
9,10.0,10.0,10.0,0.03144233344191027
