step,x,y,z,energy
0,0.0,0.0,0.0,0.8731628290358695
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.09643095171330283
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.021109207538373913
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.527239718120329
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.49183964728779633
5,5.555555555555555,5.555555555555555,5.555555555555555,0.08609395374204215
6,6.666666666666667,6.666666666666667,6.666666666666667,0.07826826919851658
7,7.777777777777779,7.777777777777779,7.777777777777779,1.0237694188702195
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.6587763043187019
9,10.0,10.0,10.0,-0.3598263360800244
