step,x,y,z,energy
0,0.0,0.0,0.0,0.7354660738172016
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.5422697581121884
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.2593278998627658
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0651802181757064
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6220190005905882
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.700122895333114
6,6.666666666666667,6.666666666666667,6.666666666666667,1.420468903801594
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.5765157646932131
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.20463506532787362
9,10.0,10.0,10.0,0.056037108398328414
