step,x,y,z,energy
0,0.0,0.0,0.0,-1.3068627842144462
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.9597402344980689
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.20821583623479897
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.5865199596360209
4,4.444444444444445,4.444444444444445,4.444444444444445,1.400239854685161
5,5.555555555555555,5.555555555555555,5.555555555555555,0.03002970045601411
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.7036502279111527
7,7.777777777777779,7.777777777777779,7.777777777777779,0.6988665810891536
8,8.88888888888889,8.88888888888889,8.88888888888889,0.6832636128710401
9,10.0,10.0,10.0,-0.31299688703262374
