step,x,y,z,energy
0,0.0,0.0,0.0,-0.50533093356832
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.36428858506348166
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.0939514447457315
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.8498541346581133
4,4.444444444444445,4.444444444444445,4.444444444444445,0.17702942082797876
5,5.555555555555555,5.555555555555555,5.555555555555555,0.29143965721453335
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.1303200474469756
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.02003861437162052
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.21698287513813083
9,10.0,10.0,10.0,-1.1175493015607176
