step,x,y,z,energy
0,0.0,0.0,0.0,0.03237224227200844
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.7754886528356117
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.19200534101875363
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.552871604801564
4,4.444444444444445,4.444444444444445,4.444444444444445,0.14600832469255312
5,5.555555555555555,5.555555555555555,5.555555555555555,0.8144996869785545
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.4270009526653252
7,7.777777777777779,7.777777777777779,7.777777777777779,1.2938944785284918
8,8.88888888888889,8.88888888888889,8.88888888888889,0.8751266864782079
9,10.0,10.0,10.0,0.2572989676488371
