step,x,y,z,energy
0,0.0,0.0,0.0,0.03365695864511743
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.6646985522956695
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.8795158367892153
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.5284972438638198
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2748942308132552
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.38790939869091345
6,6.666666666666667,6.666666666666667,6.666666666666667,0.8753381209180537
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.5433237406105984
8,8.88888888888889,8.88888888888889,8.88888888888889,2.4873389898033595
9,10.0,10.0,10.0,-0.05690187542650767
