step,x,y,z,energy
0,0.0,0.0,0.0,-0.19876495522220458
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.9429948503621727
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.8334460717782258
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.6424867513528186
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6304522178819025
5,5.555555555555555,5.555555555555555,5.555555555555555,1.1747670945213324
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.780341972078625
7,7.777777777777779,7.777777777777779,7.777777777777779,1.9194589402620947
8,8.88888888888889,8.88888888888889,8.88888888888889,0.09711305921755262
9,10.0,10.0,10.0,-0.5186780292394665
