step,x,y,z,energy
0,0.0,0.0,0.0,-0.39965058337366843
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.9303274020880417
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.17149072905982113
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1934253593211133
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.09020912299419613
5,5.555555555555555,5.555555555555555,5.555555555555555,2.0946207125848173
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.1056242789480835
7,7.777777777777779,7.777777777777779,7.777777777777779,0.7708376674890935
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.18435056374036157
9,10.0,10.0,10.0,0.6482606323495914
