step,x,y,z,energy
0,0.0,0.0,0.0,0.2520272261234864
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.998534800610082
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.48958393474129674
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.3208160060782313
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2145351301107007
5,5.555555555555555,5.555555555555555,5.555555555555555,0.6135678368240836
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.03657192805742193
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.335633039949126
8,8.88888888888889,8.88888888888889,8.88888888888889,0.2236383252967415
9,10.0,10.0,10.0,-0.9566322018322626
