step,x,y,z,energy
0,0.0,0.0,0.0,-2.3200879459131807
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.250750799663661
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.47965375341033045
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.7303627250837805
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.2446396135882647
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.02090544400979
6,6.666666666666667,6.666666666666667,6.666666666666667,0.6185286678983263
7,7.777777777777779,7.777777777777779,7.777777777777779,0.8958538735297574
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.6249959858434784
9,10.0,10.0,10.0,0.5186751701098689
