step,x,y,z,energy
0,0.0,0.0,0.0,1.6419067096362723
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.8596478585393429
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.14668331337786267
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.10237530030532227
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.9686464223014142
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.01870606640061197
6,6.666666666666667,6.666666666666667,6.666666666666667,0.2745499827693225
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.3724485645167951
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.6229073212477441
9,10.0,10.0,10.0,-0.9587641705589149
