step,x,y,z,energy
0,0.0,0.0,0.0,0.5387639696571226
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.9614234083599411
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.4615232694987206
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.2843917259188888
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2904323925180128
5,5.555555555555555,5.555555555555555,5.555555555555555,0.11268978325214499
6,6.666666666666667,6.666666666666667,6.666666666666667,1.8978617403899247
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.5237938762230047
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.8564972129533857
9,10.0,10.0,10.0,-1.160975447809573
