step,x,y,z,energy
0,0.0,0.0,0.0,-0.01693268023829061
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.17606720460740238
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-3.2979954871010446
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.10687146319284284
4,4.444444444444445,4.444444444444445,4.444444444444445,0.9954912155825116
5,5.555555555555555,5.555555555555555,5.555555555555555,0.39386681188460354
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.7905586089856301
7,7.777777777777779,7.777777777777779,7.777777777777779,2.453651541810171
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.567759257551345
9,10.0,10.0,10.0,-1.0172048059294334
