step,x,y,z,energy
0,0.0,0.0,0.0,0.8754932462874597
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.7223994571765096
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.276129776559014
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.4698856459637166
4,4.444444444444445,4.444444444444445,4.444444444444445,2.119486020758003
5,5.555555555555555,5.555555555555555,5.555555555555555,0.28709603725471994
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.0246196377503625
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.34854994258033534
8,8.88888888888889,8.88888888888889,8.88888888888889,0.20553938992981632
9,10.0,10.0,10.0,-0.646496350166469
