step,x,y,z,energy
0,0.0,0.0,0.0,0.1860643649585087
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.11370815119022455
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.323974774259378
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.22398377817275647
4,4.444444444444445,4.444444444444445,4.444444444444445,0.467132682193085
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.15842444295339186
6,6.666666666666667,6.666666666666667,6.666666666666667,1.2965374662052636
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7289664716320371
8,8.88888888888889,8.88888888888889,8.88888888888889,1.9965052372124215
9,10.0,10.0,10.0,0.46838498505027815
