step,x,y,z,energy
0,0.0,0.0,0.0,-0.5232635685696596
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.48702612114023147
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.36728926656225375
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.8582920701429602
4,4.444444444444445,4.444444444444445,4.444444444444445,1.7030098206445274
5,5.555555555555555,5.555555555555555,5.555555555555555,0.009258884140759566
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.6737229428879596
7,7.777777777777779,7.777777777777779,7.777777777777779,1.719490447207047
8,8.88888888888889,8.88888888888889,8.88888888888889,0.7555173952497326
9,10.0,10.0,10.0,-0.37182852874441163
