step,x,y,z,energy
0,0.0,0.0,0.0,-0.18716262059014427
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.098493913529225
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.17298134630268586
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.9501162010411376
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.06732616341377701
5,5.555555555555555,5.555555555555555,5.555555555555555,1.5041641398371992
6,6.666666666666667,6.666666666666667,6.666666666666667,1.3828857375778951
7,7.777777777777779,7.777777777777779,7.777777777777779,1.2048118742729303
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.3099106303157564
9,10.0,10.0,10.0,0.7022676387755682
