step,x,y,z,energy
0,0.0,0.0,0.0,-0.6322627000235883
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.7560959295656087
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.26289819417559135
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.5673177910147922
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.6460201558232347
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.021875415348226554
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.03384975985588025
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.17319601630052953
8,8.88888888888889,8.88888888888889,8.88888888888889,1.3633348091400124
9,10.0,10.0,10.0,-1.074734919798402
