step,x,y,z,energy
0,0.0,0.0,0.0,0.7089043239940264
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.14747208814617394
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.056734828311465
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.7202264201960757
4,4.444444444444445,4.444444444444445,4.444444444444445,2.366809930167008
5,5.555555555555555,5.555555555555555,5.555555555555555,0.4537173490858225
6,6.666666666666667,6.666666666666667,6.666666666666667,0.97055785813575
7,7.777777777777779,7.777777777777779,7.777777777777779,0.3473893508933788
8,8.88888888888889,8.88888888888889,8.88888888888889,1.9320382984608897
9,10.0,10.0,10.0,-1.760532443090233
