step,x,y,z,energy
0,0.0,0.0,0.0,2.3417371141499
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.8429788876769304
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.0519763707857166
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.217439323703931
4,4.444444444444445,4.444444444444445,4.444444444444445,1.2103718359236886
5,5.555555555555555,5.555555555555555,5.555555555555555,2.4084836341804943
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.1645800855792085
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.41523559950813216
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.5654930470118454
9,10.0,10.0,10.0,0.9666157124438732
