step,x,y,z,energy
0,0.0,0.0,0.0,0.7261167706813936
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.1550030122745414
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.7815162451295997
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.4372335301043216
4,4.444444444444445,4.444444444444445,4.444444444444445,0.7912748201390029
5,5.555555555555555,5.555555555555555,5.555555555555555,0.03597853842082944
6,6.666666666666667,6.666666666666667,6.666666666666667,0.728482174289418
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.0723671576378004
8,8.88888888888889,8.88888888888889,8.88888888888889,0.3981414774232255
9,10.0,10.0,10.0,-0.59641083365868
