step,x,y,z,energy
0,0.0,0.0,0.0,-1.8929838758134026
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,2.562519249002672
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.2310585852285563
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.8530945925474801
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2581374583730176
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.9187061531938925
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.14350730239214668
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7361829150261124
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.5416050207702573
9,10.0,10.0,10.0,-1.2005401657695516
