step,x,y,z,energy
0,0.0,0.0,0.0,-2.636539979228723
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5211221127177249
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.03025698006561667
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.059192097610385
4,4.444444444444445,4.444444444444445,4.444444444444445,0.6556988971130439
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.23417881971355842
6,6.666666666666667,6.666666666666667,6.666666666666667,0.4735813261588606
7,7.777777777777779,7.777777777777779,7.777777777777779,1.0255651939339974
8,8.88888888888889,8.88888888888889,8.88888888888889,1.0563407351060599
9,10.0,10.0,10.0,-1.2787579535905094
