step,x,y,z,energy
0,0.0,0.0,0.0,-0.1229078993107557
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.2821150029491883
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.8438108092311909
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.044394050767285864
4,4.444444444444445,4.444444444444445,4.444444444444445,1.1704757611830194
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.3621918225292293
6,6.666666666666667,6.666666666666667,6.666666666666667,0.22754465221145873
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.1852464535182447
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.8896642876679555
9,10.0,10.0,10.0,-0.9861695742628235
